date,away_team,away_score,home_team,home_score,game_note
2025-09-24,Manchester,0,Grace Chr,0,Sch
2025-09-24,Aurora,0,Concordia WI,0,Sch
2025-09-24,Lakeland,0,Marian WI,0,Sch
2025-09-24,Marietta,0,Wooster,0,Sch
2025-09-24,Christendom,0,Mary Baldwin,0,Sch
2025-09-24,Mary Washington,0,Marymount VA,0,Sch
2025-09-24,Berry,0,Maryville TN,0,Sch
2025-09-24,Roanoke,0,Averett,0,Sch
2025-09-24,Millikin,0,Greenville,0,Sch
2025-09-24,Tougaloo,0,Millsaps,0,Sch
2025-09-24,Scranton,0,Misericordia,0,Sch
2025-09-24,Montclair St,0,Moravian,0,Sch
2025-09-24,Mt Holyoke,0,Westfield St,0,Sch
2025-09-24,WI Oshkosh,0,North Park,0,Sch
2025-09-24,Lasell,0,Norwich,0,Sch
2025-09-24,Whittier,0,Occidental,0,Sch
2025-09-24,Puget Sound,0,Pac Lutheran,0,Sch
2025-09-24,PSU-Berks,0,Gwynedd-Mercy,0,Sch
2025-09-24,St Lawrence,0,Plattsburgh St,0,Sch
2025-09-24,Manhattanville,0,Purchase,0,Sch
2025-09-24,Ramapo,0,Penn Col Tech,0,Sch
2025-09-24,Randolph Col,0,Lynchburg,0,Sch
2025-09-24,Geneseo St,0,Rochester NY,0,Sch
2025-09-24,St Olaf,0,WI Stout,0,Sch
2025-09-24,York PA,0,Salisbury,0,Sch
2025-09-24,Sweet Briar,0,Shenandoah,0,Sch
2025-09-24,S Maine,0,ME Maritime,0,Sch
2025-09-24,St John Fisher,0,Utica,0,Sch
2025-09-24,SUNY Canton,0,SUNY Cobleskill,0,Sch
2025-09-24,Olivet MI,0,Bluffton,0,Sch
2025-09-24,Farmingdale,0,St Joseph's NY,0,Sch
2025-09-24,Stevenson,0,Susquehanna,0,Sch
2025-09-24,Bryn Mawr,0,Swarthmore,0,Sch
2025-09-24,E Connecticut,0,Union NY,0,Sch
2025-09-24,Ursinus,0,Haverford,0,Sch
2025-09-24,Lesley,0,Brandeis,0,Sch
2025-09-24,Vassar,0,Bard,0,Sch
2025-09-24,Washington & Lee,0,VA Wesleyan,0,Sch
2025-09-24,Fitchburg St,0,Wentworth Tech,0,Sch
2025-09-24,Roger Williams,0,Bridgewater MA,0,Sch
2025-09-24,Waynesburg,0,Westminster PA,0,Sch
2025-09-24,WI Whitewater,0,Wheaton IL,0,Sch
2025-09-24,Whitworth,0,Whitman,0,Sch
2025-09-24,Widener,0,Wilkes,0,Sch
2025-09-24,St Norbert,0,WI Lutheran,0,Sch
2025-09-24,WI LaCrosse,0,Carleton MN,0,Sch
2025-09-24,Suffolk,0,Worcester St,0,Sch
2025-09-24,PSU-Altoona,0,Notre Dame MD,0,Sch
2025-09-24,York NY,0,Keystone,0,Sch
2025-09-24,PSU-Harrisburg,0,Eastern Univ,0,Sch
2025-09-24,Grove City,0,Bethany WV,0,Sch
2025-09-24,Hollins,0,Bridgewater VA,0,Sch
2025-09-24,Bay Path,0,MA Col Lib Arts,0,Sch
2025-09-24,MA Boston,0,Worcester Tech,0,Sch
2025-09-24,Trinity DC,0,PSU-Brandywine,0,Sch
2025-09-24,St Joseph's ME,0,Rivier,0,Sch
2025-09-24,SUNY Maritime,0,St Joseph's LI,0,Sch
2025-09-24,Wellesley,0,Hartford,0,Sch
2025-09-24,SUNY Poly,0,Hartwick,0,Sch
2025-09-24,Regis MA,0,Anna Maria,0,Sch
2025-09-24,Agnes Scott,0,Wesleyan GA,0,Sch
2025-09-24,Franklin,0,Wilmington OH,0,Sch
2025-09-24,Emmanuel MA,0,Albertus Magnus,0,Sch
2025-09-24,Mt St Mary NY,0,Sarah Lawrence,0,Sch
2025-09-24,Mt St Vincent,0,Merchant Marine,0,Sch
2025-09-24,Wheaton MA,0,Endicott,0,Sch
2025-09-24,Russell Sage,0,Elmira,0,Sch
2025-09-24,Cairn,0,Marywood,0,Sch
2025-09-24,Monmouth IL,0,Simpson IA,0,Sch
2025-09-24,Pomona-Pitzer,0,Claremont M.S.,0,Sch
2025-09-24,Alice Lloyd,0,Berea,0,Sch
2025-09-24,St Scholastica,0,St Benedict,0,Sch
2025-09-25,Bob Jones,0,Emory & Henry,0,Sch
2025-09-25,Adrian,0,Kenyon,0,Sch
2025-09-25,Loras,0,Marian WI,0,Sch
2025-09-25,Howard Payne,0,M Hardin-Baylor,0,Sch
2025-09-25,Brooklyn Col,0,Old Westbury,0,Sch
2025-09-25,NVU-Lyndon,0,Vermont Tech,0,Sch
2025-09-26,Salem MA,0,Framingham St,0,Sch
2025-09-26,Hendrix,0,Dallas Univ,0,Sch
2025-09-26,Maranatha Bap,0,Andrews,0,Sch
2025-09-26,Centenary,0,McMurry,0,Sch
2025-09-26,Talladega,0,Oglethorpe,0,Sch
2025-09-26,St Thomas TX,0,Schreiner,0,Sch
2025-09-26,Worcester St,0,MA Col Lib Arts,0,Sch
2025-09-26,Frank & Marsh,0,Washington MD,0,Sch
2025-09-26,W New England,0,Nichols,0,Sch
2025-09-26,TX Lutheran,0,Austin Col,0,Sch
2025-09-26,Concordia TX,0,Le Tourneau,0,Sch
2025-09-26,Neumann,0,FDU Madison,0,Sch
2025-09-26,Elms,0,Rivier,0,Sch
2025-09-26,S Virginia,0,Meredith,0,Sch
2025-09-27,La Verne,0,Cal Lutheran,0,Sch
2025-09-27,Ohio Northern,0,Calvin,0,Sch
2025-09-27,Capital,0,Denison,0,Sch
2025-09-27,Carroll WI,0,N Central IL,0,Sch
2025-09-27,Carthage,0,Millikin,0,Sch
2025-09-27,Case Western,0,Mt Union,0,Sch
2025-09-27,Castleton,0,Plymouth St,0,Sch
2025-09-27,Chapman,0,Whittier,0,Sch
2025-09-27,Chicago,0,John Carroll,0,Sch
2025-09-27,Gwynedd-Mercy,0,Albright,0,Sch
2025-09-27,Simpson IA,0,Coe,0,Sch
2025-09-27,Colby,0,Williams,0,Sch
2025-09-27,Colby-Sawyer,0,Mitchell,0,Sch
2025-09-27,Alfred,0,Houghton,0,Sch
2025-09-27,College of NJ,0,Kean,0,Sch
2025-09-27,St Catherine,0,Augsburg,0,Sch
2025-09-27,Concordia IL,0,Lakeland,0,Sch
2025-09-27,Bethel MN,0,Concordia Mhd,0,Sch
2025-09-27,Allegheny,0,Grove City,0,Sch
2025-09-27,Middlebury,0,CT College,0,Sch
2025-09-27,Cornell IA,0,Webster,0,Sch
2025-09-27,SUNY New Paltz,0,Cortland St,0,Sch
2025-09-27,Covenant,0,LaGrange,0,Sch
2025-09-27,Ohio Chr,0,Alma,0,Sch
2025-09-27,Alvernia,0,John Jay,0,Sch
2025-09-27,Dean,0,N England Col,0,Sch
2025-09-27,Immaculata,0,DeSales,0,Sch
2025-09-27,Washington MD,0,Dickinson,0,Sch
2025-09-27,Dominican IL,0,St Norbert,0,Sch
2025-09-27,Manchester,0,Earlham,0,Sch
2025-09-27,E Mennonite,0,Randolph Col,0,Sch
2025-09-27,Bates,0,Amherst,0,Sch
2025-09-27,E Texas Bap,0,Hardin-Simmons,0,Sch
2025-09-27,IL Tech,0,Edgewood,0,Sch
2025-09-27,Elizabethtown,0,Wilkes,0,Sch
2025-09-27,Elmhurst,0,Wheaton IL,0,Sch
2025-09-27,Franciscan OH,0,Chatham,0,Sch
2025-09-27,Frank & Marsh,0,Swarthmore,0,Sch
2025-09-27,Geneva,0,Westminster PA,0,Sch
2025-09-27,Gettysburg,0,Muhlenberg,0,Sch
2025-09-27,Greensboro,0,Pfeiffer,0,Sch
2025-09-27,Grinnell,0,Lawrence,0,Sch
2025-09-27,Guilford,0,Roanoke,0,Sch
2025-09-27,St Mary's MN,0,Hamline,0,Sch
2025-09-27,Franklin,0,Hanover,0,Sch
2025-09-27,Hilbert,0,Mt Aloysius,0,Sch
2025-09-27,Hiram,0,Wash & Jeff,0,Sch
2025-09-27,Bard,0,Hobart & Smith,0,Sch
2025-09-27,Mary Washington,0,Hood,0,Sch
2025-09-27,Hope,0,Ohio Wesleyan,0,Sch
2025-09-27,Huntingdon,0,Maryville TN,0,Sch
2025-09-27,Ripon,0,Illinois Col,0,Sch
2025-09-27,Ithaca,0,Vassar,0,Sch
2025-09-27,Johns Hopkins,0,Haverford,0,Sch
2025-09-27,J&W RI,0,Gordon,0,Sch
2025-09-27,Juniata,0,Moravian,0,Sch
2025-09-27,Keene St,0,MA Boston,0,Sch
2025-09-27,King's PA,0,Stevenson,0,Sch
2025-09-27,Knox,0,Lake Forest,0,Sch
2025-09-27,Lebanon Val,0,Widener,0,Sch
2025-09-27,George Fox,0,Lewis & Clark,0,Sch
2025-09-27,Lycoming,0,Catholic,0,Sch
2025-09-27,Spalding,0,Lyon,0,Sch
2025-09-27,SUNY Cobleskill,0,ME Farmington,0,Sch
2025-09-27,Aurora,0,Milwaukee Eng,0,Sch
2025-09-27,Maranatha Bap,0,Grace Chr,0,Sch
2025-09-27,Rockford,0,Marian WI,0,Sch
2025-09-27,Oberlin,0,Marietta,0,Sch
2025-09-27,NC Wesleyan,0,Mary Baldwin,0,Sch
2025-09-27,Trinity TX,0,M Hardin-Baylor,0,Sch
2025-09-27,W Connecticut,0,MA Dartmouth,0,Sch
2025-09-27,Averett,0,Randolph-Macon,0,Sch
2025-09-27,Ursinus,0,McDaniel,0,Sch
2025-09-27,Methodist,0,Salem NC,0,Sch
2025-09-27,Coast Guard,0,Babson,0,Sch
2025-09-27,Rochester NY,0,Misericordia,0,Sch
2025-09-27,Principia,0,MS Women,0,Sch
2025-09-27,Worcester Tech,0,Mt Holyoke,0,Sch
2025-09-27,Muskingum,0,Wooster,0,Sch
2025-09-27,Keuka,0,Nazareth,0,Sch
2025-09-27,North Park,0,Augustana IL,0,Sch
2025-09-27,Norwich,0,Simmons,0,Sch
2025-09-27,Oswego St,0,SUNY Oneonta,0,Sch
2025-09-27,Pac Lutheran,0,Willamette,0,Sch
2025-09-27,Benedictine IL,0,WI Lutheran,0,Sch
2025-09-27,Morrisville St,0,Plattsburgh St,0,Sch
2025-09-27,St Joseph's NY,0,Purchase,0,Sch
2025-09-27,Rutgers-Camden,0,Ramapo,0,Sch
2025-09-27,Redlands,0,Claremont M.S.,0,Sch
2025-09-27,Berea,0,Rose-Hulman,0,Sch
2025-09-27,Rowan,0,Rutgers-Newark,0,Sch
2025-09-27,St Benedict,0,Gust Adolphus,0,Sch
2025-09-27,Skidmore,0,St Lawrence,0,Sch
2025-09-27,Valley Forge,0,St Mary's MD,0,Sch
2025-09-27,St Olaf,0,St Scholastica,0,Sch
2025-09-27,Thiel,0,St Vincent,0,Sch
2025-09-27,Salisbury,0,Carnegie Mellon,0,Sch
2025-09-27,Emory,0,Sewanee,0,Sch
2025-09-27,Shenandoah,0,Washington & Lee,0,Sch
2025-09-27,Springfield,0,Smith,0,Sch
2025-09-27,RI College,0,S Maine,0,Sch
2025-09-27,SUNY Delhi,0,Lesley,0,Sch
2025-09-27,SUNY Canton,0,SUNY Fredonia,0,Sch
2025-09-27,Bluffton,0,Transylvania,0,Sch
2025-09-27,Farmingdale,0,NYU,0,Sch
2025-09-27,Buffalo St,0,SUNY Potsdam,0,Sch
2025-09-27,Scranton,0,Susquehanna,0,Sch
2025-09-27,ME Maritime,0,Thomas ME,0,Sch
2025-09-27,Wesleyan CT,0,Tufts,0,Sch
2025-09-27,Union NY,0,Clarkson,0,Sch
2025-09-27,U New England,0,Roger Williams,0,Sch
2025-09-27,Utica,0,Elmira,0,Sch
2025-09-27,Brandeis,0,Trinity CT,0,Sch
2025-09-27,Bridgewater VA,0,VA Wesleyan,0,Sch
2025-09-27,Brevard,0,Peace,0,Sch
2025-09-27,Buena Vista,0,Wartburg,0,Sch
2025-09-27,Washington StL,0,Centre,0,Sch
2025-09-27,Fisher,0,Wentworth Tech,0,Sch
2025-09-27,Westfield St,0,Bridgewater MA,0,Sch
2025-09-27,Whitman,0,Linfield,0,Sch
2025-09-27,Wm Paterson,0,R Stockton,0,Sch
2025-09-27,WI LaCrosse,0,Concordia WI,0,Sch
2025-09-27,WI River Falls,0,Luther IA,0,Sch
2025-09-27,York PA,0,Stevens,0,Sch
2025-09-27,Erskine,0,Warren Wilson,0,Sch
2025-09-27,ME Ft Kent,0,American Intl,0,Sch
2025-09-27,Alfred St,0,Carlow,0,Sch
2025-09-27,Mt St Vincent,0,Sarah Lawrence,0,Sch
2025-09-27,Geneseo St,0,Russell Sage,0,Sch
2025-09-27,Medgar Evers,0,Five Towns,0,Sch
2025-09-27,Albertus Magnus,0,Regis MA,0,Sch
2025-09-27,Bowdoin,0,Hamilton,0,Sch
2025-09-27,Bryn Mawr,0,Marywood,0,Sch
2025-09-27,Hollins,0,Sweet Briar,0,Sch
2025-09-27,Hartford,0,Endicott,0,Sch
2025-09-27,Centenary NJ,0,Lehman,0,Sch
2025-09-27,St Joseph CT,0,Emmanuel MA,0,Sch
2025-09-27,Brockport St,0,Hartwick,0,Sch
2025-09-27,MIT,0,Wellesley,0,Sch
2025-09-27,Anna Maria,0,MA Maritime,0,Sch
2025-09-27,Beloit,0,Monmouth IL,0,Sch
2025-09-27,Curry,0,Suffolk,0,Sch
2025-09-27,PSU-Abington,0,Notre Dame MD,0,Sch
2025-09-27,Emerson,0,Salve Regina,0,Sch
2025-09-27,Manhattanville,0,Mt St Mary NY,0,Sch
2025-09-27,NJ City,0,Montclair St,0,Sch
2025-09-27,PSU-Altoona,0,PSU-Behrend,0,Sch
2025-09-27,Goucher,0,Drew,0,Sch
2025-09-27,NVU-Johnson,0,ME Presque Isle,0,Sch
2025-09-27,City Col NY,0,Pratt Inst,0,Sch
2025-09-27,Dubuque,0,Central IA,0,Sch
2025-09-27,J&W NC,0,Regent,0,Sch
2025-09-27,Pitt-Bradford,0,La Roche,0,Sch
2025-09-27,Asbury,0,Wesleyan GA,0,Sch
2025-09-27,WI Platteville,0,IL Wesleyan,0,Sch
2025-09-27,Rochester Tech,0,Rensselaer,0,Sch
2025-09-27,Wilson,0,Lancaster Bib,0,Sch
2025-09-27,Merchant Marine,0,SUNY Maritime,0,Sch
2025-09-27,Piedmont,0,Belhaven MS,0,Sch
2025-09-27,Cedar Crest,0,PSU-Brandywine,0,Sch
2025-09-27,Old Westbury,0,St Joseph's LI,0,Sch
2025-09-27,Lynchburg,0,Marymount VA,0,Sch
2025-09-27,Eastern Univ,0,Arcadia,0,Sch
2025-09-27,Keystone,0,PSU-Harrisburg,0,Sch
2025-09-27,Penn Col Tech,0,Cairn,0,Sch
2025-09-27,Bethany WV,0,Waynesburg,0,Sch
2025-09-27,Greenville,0,Blackburn,0,Sch
2025-09-27,Carleton MN,0,Macalester,0,Sch
2025-09-27,MN Morris,0,WI Superior,0,Sch
2025-09-27,Bethany Luth,0,N Central MN,0,Sch
2025-09-27,Martin Luther,0,Northwestern MN,0,Sch
2025-09-27,SUNY Poly,0,St John Fisher,0,Sch
2025-09-27,Loras,0,NE Wesleyan,0,Sch
2025-09-27,Caltech,0,Pomona-Pitzer,0,Sch
2025-09-27,DePauw,0,Wilmington OH,0,Sch
2025-09-27,Anderson IN,0,Mt St Joseph,0,Sch
2025-09-27,Lasell,0,St Joseph's ME,0,Sch
2025-09-27,Allen,0,Agnes Scott,0,Sch
2025-09-27,NVU-Lyndon,0,Husson,0,Sch
2025-09-27,Wheaton MA,0,Clark MA,0,Sch
2025-09-27,York NY,0,St Elizabeth,0,Sch
2025-09-28,Colby-Sawyer,0,Castleton,0,Sch
2025-09-28,Colby,0,Amherst,0,Sch
2025-09-28,St Lawrence,0,Hamilton,0,Sch
2025-09-28,Mt St Joseph,0,Heidelberg,0,Sch
2025-09-28,NVU-Johnson,0,Husson,0,Sch
2025-09-28,Kenyon,0,Otterbein,0,Sch
2025-09-28,Pacific OR,0,Lewis & Clark,0,Sch
2025-09-28,SUNY Delhi,0,ME Farmington,0,Sch
2025-09-28,Adrian,0,Baldwin-Wallace,0,Sch
2025-09-28,Wesleyan CT,0,Middlebury,0,Sch
2025-09-28,Piedmont,0,Millsaps,0,Sch
2025-09-28,Centenary,0,Schreiner,0,Sch
2025-09-28,Univ Ozarks,0,Dallas Univ,0,Sch
2025-09-28,Whitworth,0,Linfield,0,Sch
2025-09-28,Puget Sound,0,Willamette,0,Sch
2025-09-28,Bowdoin,0,Williams,0,Sch
2025-09-28,St Mary's MN,0,WI Stevens Pt,0,Sch
2025-09-28,St Thomas TX,0,McMurry,0,Sch
2025-09-28,SUNY Cobleskill,0,Lesley,0,Sch
2025-09-28,Concordia TX,0,Austin Col,0,Sch
2025-09-28,TX Lutheran,0,Le Tourneau,0,Sch
2025-09-28,Westminster MO,0,Eureka,0,Sch
2025-09-28,NVU-Lyndon,0,ME Presque Isle,0,Sch
2025-09-29,Albright,0,Lancaster Bib,0,Sch
2025-09-29,Concordia WI,0,Lake Forest,0,Sch
2025-09-29,Mt Aloysius,0,Swarthmore,0,Sch
2025-09-29,Oglethorpe,0,Brevard,0,Sch
2025-09-29,WI Oshkosh,0,St Norbert,0,Sch
2025-09-29,FDU Madison,0,Sarah Lawrence,0,Sch
2025-09-29,Bob Jones,0,Bryan,0,Sch
2025-09-29,Mt Mary,0,WI Lutheran,0,Sch
2025-09-30,Alma,0,Calvin,0,Sch
2025-09-30,Baldwin-Wallace,0,Case Western,0,Sch
2025-09-30,Centre,0,Wittenberg,0,Sch
2025-09-30,Trine,0,Albion,0,Sch
2025-09-30,Colby-Sawyer,0,Lasell,0,Sch
2025-09-30,Pitt-Bradford,0,Alfred St,0,Sch
2025-09-30,Cornell IA,0,Ripon,0,Sch
2025-09-30,Alvernia,0,Delaware Val,0,Sch
2025-09-30,Mitchell,0,Dean,0,Sch
2025-09-30,VA Wesleyan,0,E Mennonite,0,Sch
2025-09-30,Grove City,0,Geneva,0,Sch
2025-09-30,Monmouth IL,0,Grinnell,0,Sch
2025-09-30,Shenandoah,0,Hood,0,Sch
2025-09-30,Olivet MI,0,Hope,0,Sch
2025-09-30,Illinois Col,0,Knox,0,Sch
2025-09-30,Lawrence,0,Beloit,0,Sch
2025-09-30,MA Dartmouth,0,Hartford,0,Sch
2025-09-30,Washington StL,0,Millikin,0,Sch
2025-09-30,Misericordia,0,Eastern Univ,0,Sch
2025-09-30,Muhlenberg,0,Arcadia,0,Sch
2025-09-30,Nazareth,0,SUNY Fredonia,0,Sch
2025-09-30,N England Col,0,Elms,0,Sch
2025-09-30,Rochester NY,0,Rochester Tech,0,Sch
2025-09-30,S Maine,0,Endicott,0,Sch
2025-09-30,Transylvania,0,Spalding,0,Sch
2025-09-30,Farmingdale,0,Old Westbury,0,Sch
2025-09-30,Worcester St,0,W Connecticut,0,Sch
2025-09-30,Brooklyn Col,0,Albertus Magnus,0,Sch
2025-09-30,Carlow,0,La Roche,0,Sch
2025-09-30,Fisher,0,MA Col Lib Arts,0,Sch
2025-09-30,Pratt Inst,0,Lehman,0,Sch
2025-09-30,Widener,0,Haverford,0,Sch
2025-09-30,St Mary's IN,0,Kalamazoo,0,Sch
2025-09-30,Peace,0,J&W NC,0,Sch
2025-09-30,Scranton,0,NYU,0,Sch
2025-09-30,Emmanuel MA,0,Regis MA,0,Sch
2025-09-30,Manhattanville,0,Merchant Marine,0,Sch
2025-09-30,PSU-Abington,0,Messiah,0,Sch
2025-09-30,Nichols,0,Salem MA,0,Sch
2025-09-30,Pitt-Greensburg,0,PSU-Altoona,0,Sch
2025-09-30,Purchase,0,SUNY Maritime,0,Sch
2025-09-30,Stevens,0,Drew,0,Sch
2025-10-01,Cal Lutheran,0,Redlands,0,Sch
2025-10-01,Carroll WI,0,Elmhurst,0,Sch
2025-10-01,Claremont M.S.,0,Chapman,0,Sch
2025-10-01,FDU Madison,0,Albright,0,Sch
2025-10-01,Chris Newport,0,Marymount VA,0,Sch
2025-10-01,Coe,0,Augustana IL,0,Sch
2025-10-01,St John Fisher,0,Alfred,0,Sch
2025-10-01,R Stockton,0,College of NJ,0,Sch
2025-10-01,St Catherine,0,Hamline,0,Sch
2025-10-01,Concordia IL,0,Aurora,0,Sch
2025-10-01,Concordia Mhd,0,Carleton MN,0,Sch
2025-10-01,Waynesburg,0,Allegheny,0,Sch
2025-10-01,Maryville TN,0,Covenant,0,Sch
2025-10-01,Crown MN,0,N Central MN,0,Sch
2025-10-01,Denison,0,Otterbein,0,Sch
2025-10-01,Washington MD,0,DeSales,0,Sch
2025-10-01,Susquehanna,0,Dickinson,0,Sch
2025-10-01,Concordia WI,0,Dominican IL,0,Sch
2025-10-01,E Connecticut,0,Coast Guard,0,Sch
2025-10-01,Keene St,0,Framingham St,0,Sch
2025-10-01,Franciscan OH,0,Wash & Jeff,0,Sch
2025-10-01,Methodist,0,Greensboro,0,Sch
2025-10-01,Guilford,0,Hollins,0,Sch
2025-10-01,Regent,0,Warren Wilson,0,Sch
2025-10-01,Hilbert,0,PSU-New Kens,0,Sch
2025-10-01,Hiram,0,Westminster PA,0,Sch
2025-10-01,Ithaca,0,Hobart & Smith,0,Sch
2025-10-01,John Jay,0,Centenary NJ,0,Sch
2025-10-01,Mary Washington,0,Johns Hopkins,0,Sch
2025-10-01,J&W RI,0,CT College,0,Sch
2025-10-01,Asbury,0,Franklin,0,Sch
2025-10-01,Montclair St,0,Kean,0,Sch
2025-10-01,Whittier,0,La Verne,0,Sch
2025-10-01,WI Lutheran,0,Lakeland,0,Sch
2025-10-01,Augsburg,0,St Benedict,0,Sch
2025-10-01,Lycoming,0,Elmira,0,Sch
2025-10-01,Milwaukee Eng,0,Marian WI,0,Sch
2025-10-01,Salisbury,0,McDaniel,0,Sch
2025-10-01,Muskingum,0,Anderson IN,0,Sch
2025-10-01,NC Wesleyan,0,Meredith,0,Sch
2025-10-01,Caltech,0,Occidental,0,Sch
2025-10-01,SUNY Canton,0,Oswego St,0,Sch
2025-10-01,Wilson,0,PSU-Berks,0,Sch
2025-10-01,PSU-Schuylkill,0,Gwynedd-Mercy,0,Sch
2025-10-01,IL Tech,0,Benedictine IL,0,Sch
2025-10-01,Ramapo,0,Wm Paterson,0,Sch
2025-10-01,Randolph-Macon,0,S Virginia,0,Sch
2025-10-01,Sweet Briar,0,Randolph Col,0,Sch
2025-10-01,Lynchburg,0,Roanoke,0,Sch
2025-10-01,Rockford,0,St Norbert,0,Sch
2025-10-01,Rutgers-Newark,0,Rutgers-Camden,0,Sch
2025-10-01,St Scholastica,0,Bethel MN,0,Sch
2025-10-01,PSU-Brandywine,0,St Mary's MD,0,Sch
2025-10-01,Gust Adolphus,0,St Olaf,0,Sch
2025-10-01,Great Lakes Chr,0,Bluffton,0,Sch
2025-10-01,SUNY Potsdam,0,SUNY New Paltz,0,Sch
2025-10-01,St Joseph's ME,0,Thomas ME,0,Sch
2025-10-01,MIT,0,Tufts,0,Sch
2025-10-01,Bard,0,Union NY,0,Sch
2025-10-01,U New England,0,Salve Regina,0,Sch
2025-10-01,Immaculata,0,Ursinus,0,Sch
2025-10-01,Brandeis,0,Dartmouth,0,Sch
2025-10-01,Wartburg,0,WI Eau Claire,0,Sch
2025-10-01,Wentworth Tech,0,Anna Maria,0,Sch
2025-10-01,Gordon,0,Bridgewater MA,0,Sch
2025-10-01,Marywood,0,Wilkes,0,Sch
2025-10-01,Willamette,0,Linfield,0,Sch
2025-10-01,WI LaCrosse,0,WI River Falls,0,Sch
2025-10-01,Buena Vista,0,WI Stout,0,Sch
2025-10-01,WI Whitewater,0,Loras,0,Sch
2025-10-01,Goucher,0,York PA,0,Sch
2025-10-01,Morrisville St,0,Buffalo St,0,Sch
2025-10-01,Wiley,0,E Texas Bap,0,Sch
2025-10-01,Washington Advt,0,St Elizabeth,0,Sch
2025-10-01,Mary Baldwin,0,Salem NC,0,Sch
2025-10-01,Roger Williams,0,Plymouth St,0,Sch
2025-10-01,Cedar Crest,0,Valley Forge,0,Sch
2025-10-01,Mitchell,0,Bay Path,0,Sch
2025-10-01,Neumann,0,Stevenson,0,Sch
2025-10-01,Worcester Tech,0,Wheaton MA,0,Sch
2025-10-01,PSU-Harrisburg,0,Notre Dame MD,0,Sch
2025-10-01,Rowan,0,NJ City,0,Sch
2025-10-01,Washington & Lee,0,Bridgewater VA,0,Sch
2025-10-01,Houghton,0,Brockport St,0,Sch
2025-10-01,Geneseo St,0,Keuka,0,Sch
2025-10-01,St Vincent,0,Bethany WV,0,Sch
2025-10-01,SUNY Poly,0,Utica,0,Sch
2025-10-01,Webster,0,Eureka,0,Sch
2025-10-01,Chatham,0,Thiel,0,Sch
2025-10-01,ME Ft Kent,0,ME Maritime,0,Sch
2025-10-01,Belhaven MS,0,LaGrange,0,Sch
2025-10-01,Agnes Scott,0,Toccoa Falls,0,Sch
2025-10-01,Medgar Evers,0,Cairn,0,Sch
2025-10-01,Northwestern MN,0,MN Morris,0,Sch
2025-10-01,Simmons,0,St Joseph CT,0,Sch
2025-10-01,St Joseph's NY,0,Mt St Vincent,0,Sch
2025-10-01,Suffolk,0,MA Boston,0,Sch
2025-10-01,MA Maritime,0,RI College,0,Sch
2025-10-01,Clark MA,0,Fitchburg St,0,Sch
2025-10-01,Wesleyan GA,0,Piedmont,0,Sch
2025-10-01,St Joseph's LI,0,Sarah Lawrence,0,Sch
2025-10-01,W New England,0,Westfield St,0,Sch
2025-10-01,Lesley,0,Curry,0,Sch
2025-10-01,Emerson,0,Bowdoin,0,Sch
2025-10-01,Penn Col Tech,0,Keystone,0,Sch
2025-10-01,PSU-Behrend,0,Carnegie Mellon,0,Sch
2025-10-01,Macalester,0,St Mary's MN,0,Sch
2025-10-01,Dubuque,0,WI Platteville,0,Sch
2025-10-01,Blackburn,0,Westminster MO,0,Sch
2025-10-01,Mt St Mary NY,0,Russell Sage,0,Sch
2025-10-02,SUNY Delhi,0,Hartwick,0,Sch
2025-10-02,Andrews,0,Maranatha Bap,0,Sch
2025-10-02,Valley Forge,0,Penn Col Tech,0,Sch
2025-10-02,ME Ft Kent,0,C Maine Tech,0,Sch
2025-10-03,Centre,0,Millsaps,0,Sch
2025-10-03,Hope,0,Alma,0,Sch
2025-10-03,Hendrix,0,Concordia TX,0,Sch
2025-10-03,Piedmont,0,Huntingdon,0,Sch
2025-10-03,Whitman,0,Lewis & Clark,0,Sch
2025-10-03,WI Superior,0,Martin Luther,0,Sch
2025-10-03,Austin Col,0,McMurry,0,Sch
2025-10-03,Mitchell,0,N England Col,0,Sch
2025-10-03,Trinity TX,0,Oglethorpe,0,Sch
2025-10-03,Sewanee,0,Rhodes,0,Sch
2025-10-03,Le Tourneau,0,Schreiner,0,Sch
2025-10-03,Univ Ozarks,0,TX Lutheran,0,Sch
2025-10-03,NJ City,0,Brooklyn Col,0,Sch
2025-10-03,Medgar Evers,0,Five Towns,0,Sch
2025-10-03,Trinity DC,0,J&W NC,0,Sch
2025-10-03,Regis MA,0,Norwich,0,Sch
2025-10-03,Dallas Univ,0,St Thomas TX,0,Sch
2025-10-03,Anna Maria,0,MA Col Lib Arts,0,Sch
2025-10-03,City Col NY,0,Merchant Marine,0,Sch
2025-10-03,Peace,0,S Virginia,0,Sch
2025-10-03,Westfield St,0,MA Maritime,0,Sch
2025-10-03,SW Univ TX,0,Berry,0,Sch
2025-10-04,Calvin,0,St Mary's IN,0,Sch
2025-10-04,Capital,0,Baldwin-Wallace,0,Sch
2025-10-04,Augustana IL,0,Carroll WI,0,Sch
2025-10-04,IL Wesleyan,0,Carthage,0,Sch
2025-10-04,Rochester NY,0,Case Western,0,Sch
2025-10-04,MA Dartmouth,0,Castleton,0,Sch
2025-10-04,UC Santa Cruz,0,Chapman,0,Sch
2025-10-04,Albion,0,Olivet MI,0,Sch
2025-10-04,NYU,0,Chicago,0,Sch
2025-10-04,Mary Washington,0,Chris Newport,0,Sch
2025-10-04,Clarkson,0,Hobart & Smith,0,Sch
2025-10-04,Central IA,0,Coe,0,Sch
