date,away_team,away_score,home_team,home_score,game_note
2024-11-02,Johns Hopkins University,4,University of Mary Washington,3,
2024-11-02,Catholic University,1,Juniata College,0,
2024-11-02,Oberlin College,2,Kenyon College,0,
2024-11-02,Ripon College,1,Knox College,0,
2024-11-02,University of La Verne,1,California Institute of Technology,0,
2024-11-02,Lewis & Clark College,0,Whitman College,1,
2024-11-02,Lycoming College,1,Elizabethtown College,0,
2024-11-02,North Central University,0,Martin Luther College,5,
2024-11-02,Messiah University,7,Albright College,0,
2024-11-02,"University of Minnesota, Morris",2,Bethany Lutheran College,2,
2024-11-02,Stevens Institute of Technology,0,Misericordia University,1,
2024-11-02,Muskingum University,0,Baldwin Wallace University,3,
2024-11-02,Muhlenberg College,0,McDaniel College,2,
2024-11-02,Pacific Lutheran University,2,Pacific University (Oregon),1,
2024-11-02,Randolph College,2,Bridgewater College (Virginia),4,
2024-11-02,Occidental College,1,University of Redlands,2,
2024-11-02,Virginia Wesleyan University,4,Roanoke College,2,
2024-11-02,The College of St. Scholastica,1,Gustavus Adolphus College,5,
2024-11-02,Bard College,0,Skidmore College,3,
2024-11-02,Springfield College,2,Smith College,0,
2024-11-02,Drew University,2,Susquehanna University,1,
2024-11-02,Clarkson University,0,Union College (New York),0,
2024-11-02,Ursinus College,2,Gettysburg College,2,
2024-11-02,Rochester Institute of Technology,1,Vassar College,2,
2024-11-02,Franklin & Marshall College,1,Washington College (Maryland),0,
2024-11-02,Massachusetts College of Liberal Arts,0,Bridgewater State University,8,
2024-11-02,Willamette University,2,Whitworth University,3,
2024-11-02,Goucher College,0,Wilkes University,2,
2024-11-02,University of Wisconsin-Stout,0,University of Wisconsin-Eau Claire,1,
2024-11-02,University of Wisconsin-La Crosse,1,University of Wisconsin-Stevens Point,0,
2024-11-02,University of Wisconsin-Oshkosh,1,University of Wisconsin-Platteville,2,
2024-11-02,University of Wisconsin-River Falls,4,University of Wisconsin-Whitewater,0,
2024-11-02,Hiram College,0,Wittenberg University,4,
2024-11-02,The College of Wooster,1,DePauw University,0,
2024-11-02,York College (Pennsylvania),0,Hood College,0,
2024-11-02,Wheaton College (Massachusetts),0,U.S. Coast Guard Academy,0,
2024-11-02,Alvernia University,1,Stevenson University,3,
2024-11-02,"Fairleigh Dickinson University, Florham",2,Arcadia University,2,
2024-11-02,University of Puget Sound,5,George Fox University,0,
2024-11-02,Howard Payne University,0,Hardin-Simmons University,7,
2024-11-02,Swarthmore College,1,Haverford College,1,
2024-11-02,John Carroll University,0,Ohio Northern University,2,
2024-11-02,Macalester College,0,Augsburg University,1,
2024-11-02,Wilmington College (Ohio),3,Marietta College,0,
2024-11-02,LeTourneau University,0,University of Mary Hardin-Baylor,1,
2024-11-02,Massachusetts Institute of Technology,3,Emerson College,0,
2024-11-02,Clark University (Massachusetts),1,Babson College,0,
2024-11-02,Worcester Polytechnic Institute,2,Mount Holyoke College,1,
2024-11-02,Rhode Island College,2,Western Connecticut State University,2,
2024-11-02,Carleton College,2,College of Saint Benedict,1,
2024-11-02,Bethel University (Minnesota),0,St. Catherine University,3,
2024-11-02,Moravian University,0,University of Scranton,1,
2024-11-02,Sweet Briar College,0,Shenandoah University,7,
2024-11-02,University of Southern Maine,3,Vermont State University Castleton,0,
2024-11-02,Salem State University,0,Westfield State University,3,
2024-11-02,Massachusetts Maritime Academy,1,Worcester State University,3,
2024-11-02,Claremont McKenna-Harvey Mudd-Scripps Colleges,0,Pomona-Pitzer Colleges,1,
2024-11-02,Wellesley College,2,Salve Regina University,0,
2024-11-03,Lesley University,0,Husson University,3,
2024-11-03,Carnegie Mellon University,0,New York University,0,
2024-11-03,Case Western Reserve University,1,Brandeis University,1,
2024-11-03,Trinity University (Texas),4,Centenary College (Louisiana),0,
2024-11-03,Texas Lutheran University,1,Concordia University Texas,0,
2024-11-03,Lewis & Clark College,2,Whitworth University,3,
2024-11-03,University of St. Thomas (Texas),1,Austin College,1,
2024-11-03,University of Puget Sound,2,Pacific University (Oregon),0,
2024-11-03,University of Rochester,0,Washington University in St. Louis,2,
2024-11-03,Willamette University,1,Whitman College,2,
2024-11-03,Pacific Lutheran University,2,George Fox University,1,
2024-11-03,Schreiner University,1,University of the Ozarks (Arkansas),1,
2024-11-03,Southwestern University (Texas),2,McMurry University,2,
2024-11-04,Whittier College,2,Chapman University,1,
2024-11-04,Medgar Evers College,2,York College (New York),11,
2024-11-04,St. Olaf College,1,Augsburg University,0,
2024-11-04,Saint Mary's University of Minnesota,3,Gustavus Adolphus College,0,
2024-11-05,Illinois Institute of Technology,8,St. Norbert College,0,
2024-11-05,University of New England,1,Gordon College,3,
2024-11-05,Milwaukee School of Engineering,1,Dominican University (Illinois),0,
2024-11-05,Johnson & Wales University (Providence),2,Lasell University,0,
2024-11-05,Emmanuel College (Massachusetts),6,Rivier University,0,
2024-11-05,Vassar College,2,Clarkson University,1,
2024-11-05,Smith College,0,Emerson College,2,
2024-11-05,Franklin & Marshall College,1,Haverford College,0,O1
2024-11-05,Elizabethtown College,0,Moravian University,1,O2
2024-11-05,Otterbein University,3,Heidelberg University,2,
2024-11-05,Washington and Lee University,3,Roanoke College,0,
2024-11-05,Virginia Wesleyan University,3,Shenandoah University,2,
2024-11-05,University of Wisconsin-Stevens Point,1,University of Wisconsin-River Falls,2,
2024-11-05,University of Wisconsin-Eau Claire,3,University of Wisconsin-Whitewater,2,O3
2024-11-05,University of Lynchburg,1,Bridgewater College (Virginia),0,
2024-11-05,Massachusetts Institute of Technology,2,U.S. Coast Guard Academy,1,
2024-11-05,Western Connecticut State University,5,Plymouth State University,1,
2024-11-05,Randolph-Macon College,1,Guilford College,0,
2024-11-05,Skidmore College,1,Rochester Institute of Technology,0,
2024-11-05,Springfield College,0,Worcester Polytechnic Institute,3,
2024-11-05,Dickinson College,2,Swarthmore College,1,O2
2024-11-05,Babson College,3,Wheaton College (Massachusetts),1,
2024-11-05,East Texas Baptist University,2,LeTourneau University,1,
2024-11-05,Capital University,3,Wilmington College (Ohio),1,
2024-11-05,Eastern Connecticut State University,0,Vermont State University Castleton,1,O2
2024-11-05,Drew University,2,Catholic University,1,
2024-11-05,Yeshiva University,10,Medgar Evers College,1,
2024-11-06,State University of New York at New Paltz,4,The State University of New York at Fredonia,0,
2024-11-06,State University of New York at Geneseo,2,St. John Fisher University,0,
2024-11-06,Methodist University,2,Greensboro College,0,
2024-11-06,Hope College,1,Trine University,0,
2024-11-06,Marywood University,4,Immaculata University,0,
2024-11-06,The College of New Jersey,2,New Jersey City University,0,
2024-11-06,Loras College,1,Central College (Iowa),0,
2024-11-06,Marymount University (Virginia),2,Neumann University,1,
2024-11-06,Maryville College (Tennessee),4,Asbury University,2,
2024-11-06,North Central College,4,Millikin University,0,
2024-11-06,University of Mount Saint Vincent,0,Sarah Lawrence College,0,O3
2024-11-06,State University of New York at Brockport,0,Nazareth University,0,O2
2024-11-06,State University of New York at Cortland,2,State University of New York at Oneonta,1,
2024-11-06,"Pennsylvania State Univ. Erie, the Behrend College",6,Mount Aloysius College,0,
2024-11-06,Pennsylvania College of Technology,0,St. Mary's College of Maryland,2,
2024-11-06,Simpson College,1,Wartburg College,0,
2024-11-06,Carroll University (Wisconsin),2,Wheaton College (Illinois),0,
2024-11-06,Mount St. Joseph University,1,Hanover College,0,
2024-11-06,"University of Pittsburgh, Greensburg",2,"Penn State University, Altoona",1,
2024-11-06,Piedmont University,0,Belhaven University,1,
2024-11-06,Calvin University,3,Adrian College,0,
2024-11-06,Penn State Harrisburg,4,"Penn State University, Abington",1,
2024-11-06,Brevard College,0,Southern Virginia University,0,O3
2024-11-06,University of Wisconsin-Superior,4,Crown College (Minnesota),1,
2024-11-06,DePauw University,1,The College of Wooster,0,
2024-11-06,Stevens Institute of Technology,3,DeSales University,1,
2024-11-06,York College (Pennsylvania),4,Eastern University,1,
2024-11-06,Misericordia University,5,Arcadia University,1,
2024-11-06,Rowan University,1,Montclair State University,2,O2
2024-11-06,Westminster College (Missouri),1,Webster University,2,O2
2024-11-06,Worcester State University,4,Framingham State University,0,
2024-11-06,Fitchburg State University,1,Salem State University,0,
2024-11-06,Grove City College,6,Allegheny College,2,
2024-11-06,Messiah University,9,Stevenson University,0,
2024-11-06,Pomona-Pitzer Colleges,1,Whittier College,0,
2024-11-06,Rose-Hulman Institute of Technology,1,Transylvania University,0,
2024-11-06,Farmingdale State College,2,U.S. Merchant Marine Academy,0,
2024-11-06,Denison University,1,Wittenberg University,2,
2024-11-06,Greenville University,2,Spalding University,1,
2024-11-06,Westminster College (Pennsylvania),1,Saint Vincent College,0,
2024-11-06,Bethany Lutheran College,5,University of Northwestern-St. Paul,1,
2024-11-06,California Lutheran University,1,Claremont McKenna-Harvey Mudd-Scripps Colleges,2,
2024-11-06,Willamette University,1,Pacific University (Oregon),1,
2024-11-07,Hardin-Simmons University,4,East Texas Baptist University,0,
2024-11-07,John Carroll University,1,Capital University,0,
2024-11-07,Lycoming College,2,Moravian University,1,
2024-11-07,Massachusetts Institute of Technology,1,Babson College,0,
2024-11-07,University of Massachusetts Boston,1,Western Connecticut State University,2,
2024-11-07,Ohio Northern University,2,Otterbein University,1,
2024-11-07,St. Catherine University,3,St. Olaf College,1,
2024-11-07,Carleton College,0,Saint Mary's University of Minnesota,1,
2024-11-07,University of Scranton,5,Drew University,0,
2024-11-07,University of Southern Maine,2,Vermont State University Castleton,0,
2024-11-07,University of Wisconsin-Platteville,2,University of Wisconsin-Eau Claire,1,
2024-11-07,University of Wisconsin-La Crosse,3,University of Wisconsin-River Falls,0,
2024-11-07,Emerson College,0,Worcester Polytechnic Institute,1,
2024-11-08,Sewanee,2,Centre College,0,
2024-11-08,Lake Forest College,1,Beloit College,0,
2024-11-08,Berry College,0,Rhodes College,3,
2024-11-08,Salisbury University,0,Christopher Newport University,4,
2024-11-08,Trinity University (Texas),1,Southwestern University (Texas),0,
2024-11-08,Grinnell College,0,Lawrence University,1,
2024-11-08,Concordia University Texas,1,Texas Lutheran University,2,
2024-11-08,"University of California, Santa Cruz",3,University of Mary Washington,2,
2024-11-08,Bridgewater State University,3,Fitchburg State University,1,
2024-11-08,McDaniel College,1,Franklin & Marshall College,2,
2024-11-08,Ithaca College,2,Skidmore College,0,
2024-11-08,Johns Hopkins University,3,Dickinson College,0,
2024-11-08,University of Lynchburg,2,Virginia Wesleyan University,3,
2024-11-08,Randolph-Macon College,0,Washington and Lee University,4,
2024-11-08,Hobart and William Smith Colleges,2,Vassar College,0,
2024-11-08,Westfield State University,3,Worcester State University,0,
2024-11-08,Howard Payne University,1,University of Mary Hardin-Baylor,2,
2024-11-09,Lehman College,0,John Jay College of Criminal Justice,4,
2024-11-09,Wesleyan University (Connecticut),2,Colby College,3,
2024-11-09,Husson University,4,State University of New York at Delhi,0,
2024-11-09,Tufts University,1,Amherst College,2,
2024-11-09,State University of New York at Geneseo,1,Nazareth University,0,
2024-11-09,Westminster College (Pennsylvania),3,Grove City College,4,
2024-11-09,Calvin University,4,Hope College,0,
2024-11-09,Ohio Northern University,3,John Carroll University,2,
2024-11-09,Lake Forest College,1,Lawrence University,2,O1
2024-11-09,University of Scranton,3,Lycoming College,0,
2024-11-09,Marymount University (Virginia),0,Marywood University,2,
2024-11-09,Maryville College (Tennessee),1,Belhaven University,0,
2024-11-09,Massachusetts Institute of Technology,3,Worcester Polytechnic Institute,0,
2024-11-09,Messiah University,4,York College (Pennsylvania),0,
2024-11-09,Methodist University,2,Southern Virginia University,0,
2024-11-09,The College of New Jersey,4,Montclair State University,1,
2024-11-09,University of Mount Saint Vincent,1,Farmingdale State College,2,
2024-11-09,State University of New York at New Paltz,2,State University of New York at Cortland,0,
2024-11-09,North Central College,2,Carroll University (Wisconsin),1,O3
2024-11-09,"Pennsylvania State Univ. Erie, the Behrend College",4,"University of Pittsburgh, Greensburg",0,
2024-11-09,Claremont McKenna-Harvey Mudd-Scripps Colleges,1,Pomona-Pitzer Colleges,0,
2024-11-09,Mount St. Joseph University,1,Rose-Hulman Institute of Technology,0,O1
2024-11-09,Saint Mary's University of Minnesota,1,St. Catherine University,3,
2024-11-09,Penn State Harrisburg,0,St. Mary's College of Maryland,0,O2
2024-11-09,Loras College,3,Simpson College,2,
2024-11-09,University of Southern Maine,3,Western Connecticut State University,0,
2024-11-09,Misericordia University,1,Stevens Institute of Technology,0,
2024-11-09,Greenville University,2,Webster University,1,
2024-11-09,University of Wisconsin-La Crosse,2,University of Wisconsin-Platteville,1,
2024-11-09,Bethany Lutheran College,0,University of Wisconsin-Superior,4,
2024-11-09,DePauw University,2,Wittenberg University,1,
2024-11-09,Illinois Institute of Technology,6,Milwaukee School of Engineering,1,
2024-11-09,Johnson & Wales University (Providence),1,Emmanuel College (Massachusetts),2,
2024-11-09,Case Western Reserve University,1,Carnegie Mellon University,3,
2024-11-09,University of Chicago,1,Washington University in St. Louis,1,
2024-11-09,Lewis & Clark College,0,George Fox University,1,
2024-11-09,Emory University,1,University of Rochester,1,
2024-11-09,Brandeis University,1,New York University,2,
2024-11-09,Whitworth University,0,Pacific Lutheran University,2,
2024-11-09,Linfield University,1,Willamette University,1,
2024-11-09,Whitman College,1,University of Puget Sound,1,
2024-11-10,Johns Hopkins University,2,Franklin & Marshall College,0,
2024-11-10,Hardin-Simmons University,1,University of Mary Hardin-Baylor,0,
2024-11-10,Ithaca College,1,Hobart and William Smith Colleges,0,O3
2024-11-10,Rhodes College,0,Sewanee,4,
2024-11-10,Texas Lutheran University,0,Trinity University (Texas),1,O2
2024-11-10,Virginia Wesleyan University,0,Washington and Lee University,1,
